,Time [s],Thrust [lb],Lift [lb],Drag [lb],Weight [lb],Percent [%],Velocity [knots],Altitude [ft],Range [nmi],RPM [rev/min]
9864,141.415,275.3793084551503,2578.6024189192663,263.9176378272391,2548.691520295197,98.85029120093948,143.00229436662445,750.5730851973453,4.2484492544695955,2306.0
9865,141.425,275.37788998416977,2578.6023659113575,263.9195288201568,2548.691520295197,98.85021453287817,143.00303071930858,750.5730851973453,4.2488464779484545,2306.0
9866,141.435,275.3764720054919,2578.602312920283,263.921419190945,2548.691520295197,98.85013786481687,143.00376682401173,750.5730851973453,4.24924370347446,2306.0
9867,141.445,275.3750545189411,2578.6022599460384,263.92330894014066,2548.691520295197,98.85006119675556,143.0045026808174,750.5730851973453,4.249640931046923,2306.0
9868,141.455,275.37363752434175,2578.602206988619,263.9251980675094,2548.691520295197,98.84998452869425,143.00523828980917,750.5730851973453,4.250038160665156,2306.0
9869,141.465,275.37222102151793,2578.6021540480187,263.92708657300943,2548.691520295197,98.84990786063295,143.00597365107038,750.5730851973453,4.250435392328468,2306.0
9870,141.475,275.37080501029425,2578.6021011242337,263.9289744576684,2548.691520295197,98.84983119257164,143.0067087646844,750.5730851973453,4.250832626036171,2306.0
9871,141.485,275.3693894904951,2578.602048217258,263.9308617211115,2548.691520295197,98.84975452451033,143.00744363073474,750.5730851973453,4.251229861787577,2306.0
9872,141.495,275.36797446194475,2578.6019953270875,263.93274836320956,2548.691520295197,98.84967785644902,143.00817824930468,750.5730851973453,4.251627099581997,2306.0
9873,141.505,275.3665599244681,2578.601942453717,263.9346343850822,2548.691520295197,98.84960118838771,143.0089126204775,750.5730851973453,4.2520243394187425,2306.0
9874,141.51500000000001,275.36514587788974,2578.601889597142,263.9365197865785,2548.691520295197,98.8495245203264,143.00964674433664,750.5730851973453,4.252421581297127,2306.0
9875,141.525,275.36373232203414,2578.601836757357,263.9384045673836,2548.691520295197,98.84944785226509,143.01038062096526,750.5730851973453,4.252818825216463,2306.0
9876,141.535,275.36231925672627,2578.6017839343576,263.94028872804853,2548.691520295197,98.84937118420379,143.0111142504466,750.5730851973453,4.253216071176062,2306.0
9877,141.545,275.36090668179094,2578.601731128138,263.9421722691295,2548.691520295197,98.84929451614248,143.01184763286386,750.5730851973453,4.253613319175236,2306.0
9878,141.555,275.3594945970532,2578.601678338694,263.94405519007825,2548.691520295197,98.84921784808117,143.01258076830035,750.5730851973453,4.254010569213301,2306.0
9879,141.565,275.3580830023377,2578.60162556602,263.94593749178955,2548.691520295197,98.84914118001987,143.01331365683907,750.5730851973453,4.254407821289568,2306.0
9880,141.575,275.3566718974699,2578.6015728101124,263.94781917432874,2548.691520295197,98.84906451195856,143.01404629856324,750.5730851973453,4.254805075403352,2306.0
9881,141.585,275.35526128227445,2578.601520070965,263.94970023748016,2548.691520295197,98.84898784389725,143.01477869355597,750.5730851973453,4.255202331553967,2306.0
9882,141.595,275.35385115657675,2578.6014673485734,263.9515806818245,2548.691520295197,98.84891117583595,143.01551084190027,750.5730851973453,4.255599589740726,2306.0
9883,141.605,275.35244152020215,2578.601414642932,263.953460507494,2548.691520295197,98.84883450777464,143.01624274367921,750.5730851973453,4.255996849962943,2306.0
9884,141.615,275.3510323729758,2578.601361954037,263.9553397144471,2548.691520295197,98.84875783971333,143.01697439897583,750.5730851973453,4.256394112219934,2306.0
9885,141.625,275.34962371472307,2578.6013092818835,263.95721830344866,2548.691520295197,98.84868117165202,143.01770580787306,750.5730851973453,4.256791376511013,2306.0
9886,141.635,275.34821554526945,2578.6012566264653,263.9590962737938,2548.691520295197,98.84860450359072,143.01843697045396,750.5730851973453,4.257188642835494,2306.0
